campaign_product_id,product_name,subscription_plan
38669,30 TOKEN PACK,lite
38670,40 TOKEN PACK,lite
38671,50 TOKEN PACK,lite
38672,60 TOKEN PACK,lite
38673,70 TOKEN PACK,lite
38674,80 TOKEN PACK,lite
38675,90 TOKEN PACK,lite
38676,100 TOKEN PACK,lite
38677,110 TOKEN PACK,lite
38678,120 TOKEN PACK,lite
38679,130 TOKEN PACK,lite
38680,140 TOKEN PACK,lite
38681,150 TOKEN PACK,lite
38682,160 TOKEN PACK,lite
38683,170 TOKEN PACK,lite
38684,180 TOKEN PACK,lite
38685,190 TOKEN PACK,lite
38686,200 TOKEN PACK,lite
38687,210 TOKEN PACK,lite
38688,220 TOKEN PACK,lite
38689,230 TOKEN PACK,lite
38690,240 TOKEN PACK,lite
38691,250 TOKEN PACK,lite
38692,260 TOKEN PACK,lite
38693,270 TOKEN PACK,lite
38694,280 TOKEN PACK,lite
38695,290 TOKEN PACK,lite
38696,300 TOKEN PACK,lite
38697,310 TOKEN PACK,lite
38698,320 TOKEN PACK,lite
38699,330 TOKEN PACK,lite
38700,340 TOKEN PACK,lite
38701,350 TOKEN PACK,lite
38702,360 TOKEN PACK,lite
38703,370 TOKEN PACK,lite
38704,380 TOKEN PACK,lite
38705,390 TOKEN PACK,lite
38706,400 TOKEN PACK,lite
38707,410 TOKEN PACK,lite
38708,420 TOKEN PACK,lite
38709,430 TOKEN PACK,lite
38710,440 TOKEN PACK,lite
38711,450 TOKEN PACK,lite
38712,460 TOKEN PACK,lite
38713,470 TOKEN PACK,lite
38714,480 TOKEN PACK,lite
38715,490 TOKEN PACK,lite
38716,500 TOKEN PACK,lite
38717,10 TOKEN PACK,pro
38718,20 TOKEN PACK,pro
38719,30 TOKEN PACK,pro
38720,40 TOKEN PACK,pro
38721,50 TOKEN PACK,pro
38722,60 TOKEN PACK,pro
38723,70 TOKEN PACK,pro
38724,80 TOKEN PACK,pro
38725,90 TOKEN PACK,pro
38726,100 TOKEN PACK,pro
38727,110 TOKEN PACK,pro
38728,120 TOKEN PACK,pro
38729,130 TOKEN PACK,pro
38730,140 TOKEN PACK,pro
38731,150 TOKEN PACK,pro
38732,160 TOKEN PACK,pro
38733,170 TOKEN PACK,pro
38734,180 TOKEN PACK,pro
38735,190 TOKEN PACK,pro
38736,200 TOKEN PACK,pro
38737,210 TOKEN PACK,pro
38738,220 TOKEN PACK,pro
38739,230 TOKEN PACK,pro
38740,240 TOKEN PACK,pro
38741,250 TOKEN PACK,pro
38742,260 TOKEN PACK,pro
38743,270 TOKEN PACK,pro
38744,280 TOKEN PACK,pro
38745,290 TOKEN PACK,pro
38746,300 TOKEN PACK,pro
38747,310 TOKEN PACK,pro
38748,320 TOKEN PACK,pro
38749,330 TOKEN PACK,pro
38750,340 TOKEN PACK,pro
38751,350 TOKEN PACK,pro
38752,360 TOKEN PACK,pro
38753,370 TOKEN PACK,pro
38754,380 TOKEN PACK,pro
38755,390 TOKEN PACK,pro
38756,400 TOKEN PACK,pro
38757,410 TOKEN PACK,pro
38758,420 TOKEN PACK,pro
38759,430 TOKEN PACK,pro
38760,440 TOKEN PACK,pro
38761,450 TOKEN PACK,pro
38762,460 TOKEN PACK,pro
38763,470 TOKEN PACK,pro
38764,480 TOKEN PACK,pro
38765,490 TOKEN PACK,pro
38766,500 TOKEN PACK,pro
